order_item_id,order_id,product_id,quantity
29449,5aa268f6_will8031202305_7d2ef,291a0675,2
29450,5aa268f6_will8031202305_7d2ef,8e41d772,1
29451,8c2cc1f3_nusr2870202205_41199,203dcfad,5
29452,8c2cc1f3_nusr2870202205_41199,7564f4ea,5
29453,5cfc2dc1_jun.9084202205_63f72,2a0d49cb,3
29454,5cfc2dc1_jun.9084202205_63f72,933c7635,1
29455,5cfc2dc1_jun.9084202205_63f72,68fb6cf4,3
29456,2dc4723f_isla2558202311_33448,29f79619,3
29457,9bb03661_kavi1137202301_3aa82,203dcfad,4
29458,491f0bcf_rahi0491202209_5779e,1a95d70a,4
29459,491f0bcf_rahi0491202209_5779e,1a95d70a,1
29460,491f0bcf_rahi0491202209_5779e,1a95d70a,4
29461,491f0bcf_rahi0491202209_5779e,1a95d70a,4
29462,491f0bcf_rahi0491202209_5779e,1a95d70a,4
29463,93042eb9_anna6054202302_540e7,ca67756d,2
29464,93042eb9_anna6054202302_540e7,ca67756d,4
29465,93042eb9_anna6054202302_540e7,ca67756d,5
29466,93042eb9_anna6054202302_540e7,ca67756d,5
29467,7eec256e_noah9687202201_81e28,12f924fc,2
29468,364875bb_kait5536202209_ac463,5ed6452d,4
29469,969d155a_ava.8041202201_63f36,1a95d70a,2
29470,bf68a3b8_kama0287202208_1ce58,9f5e2fa5,4
29471,bf68a3b8_kama0287202208_1ce58,e882e7ae,1
29472,bf68a3b8_kama0287202208_1ce58,1a95d70a,1
29473,3b8a9ba9_liam8120202211_a1e21,1997475f,3
29474,3b8a9ba9_liam8120202211_a1e21,1a95d70a,3
29475,a73203e9_jack2588202208_43c6d,f2ca88d3,2
29476,e8d59c2e_sofi7100202308_f7b23,561331c1,1
29477,e8aa28ba_soph7110202205_23c32,1a95d70a,4
29478,e8aa28ba_soph7110202205_23c32,1a95d70a,5
29479,969d155a_ava.8041202201_bb2d5,1a95d70a,5
29480,969d155a_ava.8041202201_bb2d5,1a95d70a,3
29481,969d155a_ava.8041202201_bb2d5,1a95d70a,2
29482,969d155a_ava.8041202201_bb2d5,1a95d70a,4
29483,969d155a_ava.8041202201_bb2d5,1a95d70a,4
29484,713c7aa9_jaha9852202309_d3281,181fdb70,1
29485,6431e63e_rahu2751202207_ddee4,1a95d70a,5
29486,6431e63e_rahu2751202207_ddee4,1a95d70a,5
29487,6431e63e_rahu2751202207_ddee4,1a95d70a,3
29488,6431e63e_rahu2751202207_ddee4,1a95d70a,2
29489,3f1a283e_ava.7734202204_45640,1a95d70a,1
29490,2ea65294_vikr7277202212_25cd2,d9638f65,3
29491,2ea65294_vikr7277202212_25cd2,49f496b8,2
29492,2ea65294_vikr7277202212_25cd2,3d7b5455,3
29493,2ea65294_vikr7277202212_25cd2,8e41d772,4
29494,2ea65294_vikr7277202212_25cd2,3d7b5455,4
29495,27d328b6_min.4773202305_69c6f,58e9ca69,3
29496,0a59cfbc_john2374202209_50ae5,02b1a30e,3
29497,0a59cfbc_john2374202209_50ae5,49f496b8,3
29498,e8aa28ba_soph7110202205_2ea59,561331c1,1
29499,50014fa0_vikr2636202309_80fe9,1a95d70a,1
29500,50014fa0_vikr2636202309_80fe9,1a95d70a,1
29501,50014fa0_vikr2636202309_80fe9,1a95d70a,4
29502,50014fa0_vikr2636202309_80fe9,1a95d70a,5
29503,50014fa0_vikr2636202309_80fe9,1a95d70a,3
29504,762028ca_mich5618202203_c1517,2a5fd943,1
29505,762028ca_mich5618202203_c1517,2a5fd943,2
29506,762028ca_mich5618202203_c1517,2a5fd943,3
29507,762028ca_mich5618202203_c1517,2a5fd943,5
29508,762028ca_mich5618202203_c1517,2a5fd943,5
29509,7a0eae98_will3316202305_94bd5,12f924fc,1
29510,7a0eae98_will3316202305_94bd5,1a95d70a,5
29511,7a0eae98_will3316202305_94bd5,3d7b5455,2
29512,7a0eae98_will3316202305_94bd5,249f033a,3
29513,48e43801_gius5978202310_04f79,1a95d70a,5
29514,48e43801_gius5978202310_04f79,1a95d70a,4
29515,48e43801_gius5978202310_04f79,1a95d70a,4
29516,48e43801_gius5978202310_04f79,1a95d70a,3
29517,66cc06d0_hiro3485202205_88775,1a95d70a,3
29518,66cc06d0_hiro3485202205_88775,1a95d70a,5
29519,75df3e8f_priy9686202307_9970b,1997475f,5
29520,75df3e8f_priy9686202307_9970b,1997475f,3
29521,75df3e8f_priy9686202307_9970b,1997475f,4
29522,75df3e8f_priy9686202307_9970b,1997475f,1
29523,75df3e8f_priy9686202307_9970b,1997475f,3
29524,47b0f76c_yan.9127202312_6f98f,1a95d70a,5
29525,47b0f76c_yan.9127202312_6f98f,1a95d70a,2
29526,47b0f76c_yan.9127202312_6f98f,1a95d70a,2
29527,47b0f76c_yan.9127202312_6f98f,1a95d70a,1
29528,3be4a252_saku1600202203_f6553,1a95d70a,4
29529,3be4a252_saku1600202203_f6553,1a95d70a,1
29530,9c06a575_will1213202305_73137,1a95d70a,1
29531,9c06a575_will1213202305_73137,1a95d70a,2
29532,9c06a575_will1213202305_73137,1a95d70a,3
29533,9038feb8_jack4726202305_a1815,1a95d70a,3
29534,9038feb8_jack4726202305_a1815,7d4d06d3,5
29535,ba2228ea_john2869202309_568bf,1997475f,5
29536,ba2228ea_john2869202309_568bf,1997475f,3
29537,ba2228ea_john2869202309_568bf,1997475f,4
29538,ba2228ea_john2869202309_568bf,1997475f,4
29539,0ba4d3eb_vikr2378202308_87cb6,067726a7,2
29540,0ba4d3eb_vikr2378202308_87cb6,47520578,3
29541,0ba4d3eb_vikr2378202308_87cb6,1a95d70a,1
29542,0ba4d3eb_vikr2378202308_87cb6,ecc510e9,5
29543,0ba4d3eb_vikr2378202308_87cb6,a0794248,2
29544,86bd3e36_fran6512202209_645cb,9c0bd5c5,4
29545,6b336f9a_wei.7398202209_ca3b0,1997475f,3
29546,6b336f9a_wei.7398202209_ca3b0,1997475f,2
29547,6b336f9a_wei.7398202209_ca3b0,1997475f,5
29548,6b336f9a_wei.7398202209_ca3b0,1997475f,1
29549,74df2940_sota3275202304_b18b4,3f3b76bc,5
29550,d09d469d_jack9674202307_a0115,1a95d70a,5
29551,d09d469d_jack9674202307_a0115,dd9ae999,4
29552,8bfc643c_mari9069202212_31c2f,1a95d70a,1
29553,8bfc643c_mari9069202212_31c2f,1a95d70a,2
29554,8bfc643c_mari9069202212_31c2f,1a95d70a,5
29555,8bfc643c_mari9069202212_31c2f,1a95d70a,4
29556,8bfc643c_mari9069202212_31c2f,1a95d70a,3
29557,83e6ad72_fran2108202302_b99b8,823e3fc3,3
29558,83e6ad72_fran2108202302_b99b8,1a95d70a,2
29559,83e6ad72_fran2108202302_b99b8,3d7b5455,4
29560,207ffad3_fran5974202211_fb711,1a95d70a,3
29561,207ffad3_fran5974202211_fb711,1a95d70a,1
29562,207ffad3_fran5974202211_fb711,1a95d70a,1
29563,207ffad3_fran5974202211_fb711,1a95d70a,3
29564,953cac92_jame0583202205_79c7d,1a95d70a,2
29565,953cac92_jame0583202205_79c7d,2a0d49cb,1
29566,953cac92_jame0583202205_79c7d,50a2af0c,2
29567,953cac92_jame0583202205_79c7d,2a986032,2
29568,86ac87b9_soph6023202312_e0493,1a95d70a,5
29569,5beadd5f_jun.6543202308_1ca30,49f496b8,5
29570,81a4ad88_ales7332202205_b3c55,181fdb70,1
29571,81a4ad88_ales7332202205_b3c55,9f5e2fa5,5
29572,baead435_gius1402202308_b4fd2,1a95d70a,5
29573,baead435_gius1402202308_b4fd2,1b638af7,5
29574,baead435_gius1402202308_b4fd2,9c0bd5c5,4
29575,baead435_gius1402202308_b4fd2,d9638f65,3
29576,9a412da2_pete5218202305_c623c,9536c472,2
29577,9a412da2_pete5218202305_c623c,ca67756d,1
29578,51745910_soni0994202212_d606e,2a5fd943,4
29579,8d9c19f8_benj6686202302_8c55f,7d4d06d3,5
29580,8d9c19f8_benj6686202302_8c55f,1a95d70a,4
29581,08d8429f_priy3661202210_e6deb,57d64fc4,1
29582,08d8429f_priy3661202210_e6deb,19ec4ac2,3
29583,08d8429f_priy3661202210_e6deb,51046a0e,1
29584,2048e5f9_fati4866202212_796b8,1a95d70a,1
29585,2048e5f9_fati4866202212_796b8,1a95d70a,1
29586,2048e5f9_fati4866202212_796b8,1a95d70a,3
29587,2048e5f9_fati4866202212_796b8,1a95d70a,5
29588,23ecb596_oliv4328202307_067cd,1997475f,5
29589,23ecb596_oliv4328202307_067cd,1997475f,2
29590,23ecb596_oliv4328202307_067cd,1997475f,1
29591,f2469ff6_kari4402202311_aae17,1a95d70a,4
29592,f2469ff6_kari4402202311_aae17,1a95d70a,5
29593,87394c79_mari7212202301_1e733,1a95d70a,4
29594,87394c79_mari7212202301_1e733,50a2af0c,3
29595,b798af8f_mari0270202203_c44e1,e882e7ae,5
29596,b798af8f_mari0270202203_c44e1,9c0bd5c5,4
29597,b798af8f_mari0270202203_c44e1,51046a0e,3
29598,b798af8f_mari0270202203_c44e1,067726a7,2
29599,f6d563ef_neha3578202211_e3cb2,1a95d70a,4
29600,95fb78e0_mart3420202310_bdb6e,1a95d70a,2
29601,95fb78e0_mart3420202310_bdb6e,a0794248,1
29602,95fb78e0_mart3420202310_bdb6e,181fdb70,4
29603,95fb78e0_mart3420202310_bdb6e,f18e88dc,1
29604,95fb78e0_mart3420202310_bdb6e,02b1a30e,5
29605,75df3e8f_priy9686202307_3c632,1a95d70a,4
29606,75df3e8f_priy9686202307_3c632,1a95d70a,2
29607,75df3e8f_priy9686202307_3c632,1a95d70a,4
29608,75df3e8f_priy9686202307_3c632,1a95d70a,5
29609,864c7aee_saku9421202308_51a40,1a95d70a,1
29610,864c7aee_saku9421202308_51a40,58ff5d23,3
29611,beb75763_yuki4912202311_3b24b,1a95d70a,4
29612,beb75763_yuki4912202311_3b24b,3d7b5455,4
29613,61de4ee7_deep5847202307_b94b5,1a95d70a,3
29614,61de4ee7_deep5847202307_b94b5,aa20b209,5
29615,61de4ee7_deep5847202307_b94b5,8e41d772,1
29616,0aa03f59_farh3035202306_57681,76efd843,1
29617,0aa03f59_farh3035202306_57681,1a95d70a,3
29618,edd702b2_jaha8979202304_623a2,68fb6cf4,4
29619,edd702b2_jaha8979202304_623a2,48f768e2,5
29620,edd702b2_jaha8979202304_623a2,1a95d70a,1
29621,d1d8cdcc_mich6753202304_16105,2a0d49cb,3
29622,b789fbf6_moni5505202301_4c214,17e9d865,4
29623,b789fbf6_moni5505202301_4c214,17e9d865,4
29624,b789fbf6_moni5505202301_4c214,17e9d865,3
29625,b789fbf6_moni5505202301_4c214,17e9d865,3
29626,be10782d_isab8342202209_d1933,b104e6e3,3
29627,be10782d_isab8342202209_d1933,1a95d70a,3
29628,be10782d_isab8342202209_d1933,17e9d865,3
29629,be10782d_isab8342202209_d1933,51046a0e,1
29630,ce827b60_jing8472202208_55174,203dcfad,4
29631,ce827b60_jing8472202208_55174,1a95d70a,2
29632,53048ac2_jun.0386202310_790af,1a95d70a,1
29633,53048ac2_jun.0386202310_790af,1a95d70a,5
29634,53048ac2_jun.0386202310_790af,1a95d70a,2
29635,53048ac2_jun.0386202310_790af,1a95d70a,4
29636,53048ac2_jun.0386202310_790af,1a95d70a,4
29637,a346a1b0_andr2300202205_0e1a8,1a95d70a,2
29638,a346a1b0_andr2300202205_0e1a8,1a95d70a,1
29639,a346a1b0_andr2300202205_0e1a8,1a95d70a,4
29640,a346a1b0_andr2300202205_0e1a8,1a95d70a,4
29641,b13e74d6_raj.9768202302_98413,2a986032,2
29642,b13e74d6_raj.9768202302_98413,1a95d70a,2
29643,b13e74d6_raj.9768202302_98413,f2ca88d3,4
29644,b13e74d6_raj.9768202302_98413,203dcfad,4
29645,5cfc2dc1_jun.9084202205_c17d3,2a5fd943,5
29646,5cfc2dc1_jun.9084202205_c17d3,2a5fd943,5
29647,7d03f75b_char6466202311_b0e92,9f5e2fa5,5
29648,7d03f75b_char6466202311_b0e92,9f5e2fa5,1
29649,7d03f75b_char6466202311_b0e92,9f5e2fa5,3
29650,a96f400a_deep3685202204_6a494,6bb6bbfb,1
29651,ebdf00b5_giul8661202309_57d43,1a95d70a,3
29652,ebdf00b5_giul8661202309_57d43,1a95d70a,1
29653,ebdf00b5_giul8661202309_57d43,1a95d70a,3
29654,ebdf00b5_giul8661202309_57d43,1a95d70a,1
29655,75df3e8f_priy9686202307_1683b,1ce5457e,1
29656,9a2240f0_mia.3105202307_acdd6,1997475f,5
29657,9a2240f0_mia.3105202307_acdd6,1997475f,2
29658,9a2240f0_mia.3105202307_acdd6,1997475f,4
29659,9a2240f0_mia.3105202307_acdd6,1997475f,5
29660,6c717b70_rahu4712202307_bd7aa,9f5e2fa5,2
29661,6c717b70_rahu4712202307_bd7aa,9f5e2fa5,3
29662,6c717b70_rahu4712202307_bd7aa,9f5e2fa5,3
29663,cac455dd_will7129202306_279a4,1a95d70a,2
29664,cac455dd_will7129202306_279a4,1a95d70a,3
29665,cac455dd_will7129202306_279a4,1a95d70a,4
29666,cac455dd_will7129202306_279a4,1a95d70a,3
29667,cac455dd_will7129202306_279a4,1a95d70a,1
29668,d4f8a204_sabi7623202205_5332e,1a95d70a,4
29669,d4f8a204_sabi7623202205_5332e,1a95d70a,3
29670,d4f8a204_sabi7623202205_5332e,25703c01,4
29671,b5b57d17_fran5423202306_6576c,1a95d70a,2
29672,b5b57d17_fran5423202306_6576c,1a95d70a,2
29673,b5b57d17_fran5423202306_6576c,1a95d70a,3
29674,b5b57d17_fran5423202306_6576c,1a95d70a,4
29675,960d7c0a_ling6047202311_fdd7a,1a95d70a,1
29676,960d7c0a_ling6047202311_fdd7a,1a95d70a,1
29677,960d7c0a_ling6047202311_fdd7a,1a95d70a,5
29678,960d7c0a_ling6047202311_fdd7a,1a95d70a,3
29679,960d7c0a_ling6047202311_fdd7a,1a95d70a,4
29680,8b744018_amel0763202207_1284a,1a95d70a,1
29681,8b744018_amel0763202207_1284a,1a95d70a,3
29682,8b744018_amel0763202207_1284a,1a95d70a,3
29683,9f8a78a5_kait2432202211_1919f,9f5e2fa5,2
29684,9f8a78a5_kait2432202211_1919f,9f5e2fa5,4
29685,9f8a78a5_kait2432202211_1919f,9f5e2fa5,5
29686,9f8a78a5_kait2432202211_1919f,9f5e2fa5,2
29687,9f8a78a5_kait2432202211_1919f,9f5e2fa5,4
29688,be95ca3f_ursu9269202205_57aa7,47520578,4
29689,be95ca3f_ursu9269202205_57aa7,29f79619,4
29690,be95ca3f_ursu9269202205_57aa7,59da47f7,4
29691,be95ca3f_ursu9269202205_57aa7,6ade2513,2
29692,be95ca3f_ursu9269202205_57aa7,48f768e2,3
29693,82df8108_char8364202212_935df,1a95d70a,4
29694,82df8108_char8364202212_935df,1a95d70a,1
29695,52b3c553_emma0346202209_5fe8d,1997475f,1
29696,52b3c553_emma0346202209_5fe8d,1997475f,3
29697,52b3c553_emma0346202209_5fe8d,1997475f,4
29698,52b3c553_emma0346202209_5fe8d,1997475f,1
29699,52b3c553_emma0346202209_5fe8d,1997475f,1
29700,12b66f9b_soni0901202312_ce55e,1a95d70a,5
29701,12b66f9b_soni0901202312_ce55e,1a95d70a,3
29702,12b66f9b_soni0901202312_ce55e,1a95d70a,2
29703,12b66f9b_soni0901202312_ce55e,1a95d70a,5
29704,12b66f9b_soni0901202312_ce55e,1a95d70a,5
29705,73e83282_rahi5019202209_9df3f,1a95d70a,1
29706,650431dc_john5969202303_128ab,1a95d70a,2
29707,650431dc_john5969202303_128ab,1a95d70a,3
29708,650431dc_john5969202303_128ab,1a95d70a,4
29709,650431dc_john5969202303_128ab,1a95d70a,1
29710,650431dc_john5969202303_128ab,1a95d70a,3
29711,e1c38fb3_xin.7048202311_acedd,1a95d70a,1
29712,dfeea31f_haru3413202301_67726,1a95d70a,2
29713,dfeea31f_haru3413202301_67726,1a95d70a,5
29714,dfeea31f_haru3413202301_67726,1a95d70a,3
29715,12c0aa43_char7397202312_7a6e4,66572721,4
29716,12c0aa43_char7397202312_7a6e4,66572721,5
29717,a5359f2e_hui.1132202212_9085d,1a95d70a,2
29718,a5359f2e_hui.1132202212_9085d,1a95d70a,2
29719,d662cf51_thom2830202309_2c53b,02b1a30e,2
29720,d662cf51_thom2830202309_2c53b,181fdb70,3
29721,d662cf51_thom2830202309_2c53b,1a95d70a,5
29722,d662cf51_thom2830202309_2c53b,959b82c2,5
29723,d662cf51_thom2830202309_2c53b,12f924fc,1
29724,8781e4bc_mia.9163202208_a06f3,1a95d70a,4
29725,8781e4bc_mia.9163202208_a06f3,1a95d70a,2
29726,8781e4bc_mia.9163202208_a06f3,1a95d70a,3
29727,8781e4bc_mia.9163202208_a06f3,1a95d70a,5
29728,8781e4bc_mia.9163202208_a06f3,1a95d70a,4
29729,a56e9608_mart6407202204_f3c73,1a95d70a,1
29730,a56e9608_mart6407202204_f3c73,1a95d70a,2
29731,a56e9608_mart6407202204_f3c73,1a95d70a,3
29732,a56e9608_mart6407202204_f3c73,1a95d70a,3
29733,ad028197_noah1130202312_5843b,1a95d70a,4
29734,ad028197_noah1130202312_5843b,1a95d70a,4
29735,ad028197_noah1130202312_5843b,1a95d70a,1
29736,9cae60c8_kama6767202308_cad2b,47520578,2
29737,9cae60c8_kama6767202308_cad2b,99789a22,1
29738,9cae60c8_kama6767202308_cad2b,1a95d70a,3
29739,c3abe44a_thom3964202201_71785,1a95d70a,3
29740,c3abe44a_thom3964202201_71785,17e9d865,2
29741,c3abe44a_thom3964202201_71785,50a2af0c,3
29742,002212c6_rahi6609202302_e6a8d,99789a22,4
29743,002212c6_rahi6609202302_e6a8d,1a95d70a,5
29744,002212c6_rahi6609202302_e6a8d,57d64fc4,1
29745,002212c6_rahi6609202302_e6a8d,933c7635,3
29746,c3abe44a_thom3964202201_bacf0,e882e7ae,1
29747,f581ef3d_oliv1069202202_1e273,1a95d70a,1
29748,f581ef3d_oliv1069202202_1e273,561331c1,1
29749,f581ef3d_oliv1069202202_1e273,49f496b8,5
29750,f581ef3d_oliv1069202202_1e273,58ff5d23,4
29751,961a4869_li.t1913202306_5a394,f2ca88d3,5
29752,961a4869_li.t1913202306_5a394,5ed6452d,3
29753,83db42af_mich8659202204_99373,1a95d70a,2
29754,0d47b2cc_sadi6515202207_d3598,1a95d70a,2
29755,0d47b2cc_sadi6515202207_d3598,1a95d70a,2
29756,0d47b2cc_sadi6515202207_d3598,1a95d70a,2
29757,c9f71af4_emma5788202306_0de36,2a5fd943,2
29758,3509c793_yuki4890202304_eae8d,66572721,3
29759,3509c793_yuki4890202304_eae8d,66572721,4
29760,3509c793_yuki4890202304_eae8d,66572721,3
29761,3509c793_yuki4890202304_eae8d,66572721,5
29762,d17be707_hina5336202309_4436c,68fb6cf4,3
29763,c9f71af4_emma5788202306_804ad,d9638f65,4
29764,c9f71af4_emma5788202306_804ad,067726a7,3
29765,c9f71af4_emma5788202306_804ad,1a95d70a,1
29766,c9f71af4_emma5788202306_804ad,181fdb70,2
29767,a1b6bf7a_ava.5534202211_f695d,1a95d70a,5
29768,a1b6bf7a_ava.5534202211_f695d,1a95d70a,1
29769,a1b6bf7a_ava.5534202211_f695d,1a95d70a,1
29770,a1b6bf7a_ava.5534202211_f695d,1a95d70a,3
29771,89591ed9_jame8768202301_e90a7,99789a22,1
29772,89591ed9_jame8768202301_e90a7,9bd12a40,3
29773,89591ed9_jame8768202301_e90a7,1a95d70a,5
29774,66b2cac2_amel4772202203_59316,291a0675,3
29775,66b2cac2_amel4772202203_59316,25703c01,4
29776,66b2cac2_amel4772202203_59316,12f924fc,3
29777,f3bcb217_saku8077202207_a77b8,2a5fd943,1
29778,f3bcb217_saku8077202207_a77b8,2a5fd943,4
29779,f3bcb217_saku8077202207_a77b8,2a5fd943,2
29780,f3bcb217_saku8077202207_a77b8,2a5fd943,5
29781,f3bcb217_saku8077202207_a77b8,2a5fd943,4
29782,6e3481ef_min.2592202204_a7ec8,1a95d70a,1
29783,6e3481ef_min.2592202204_a7ec8,9f5e2fa5,4
29784,c5d5712f_rahi0036202302_55084,1a95d70a,1
29785,c5d5712f_rahi0036202302_55084,1a95d70a,1
29786,c5d5712f_rahi0036202302_55084,1a95d70a,4
29787,c5d5712f_rahi0036202302_55084,1a95d70a,2
29788,c5d5712f_rahi0036202302_55084,1a95d70a,2
29789,8af54663_jun.8642202204_e6b62,2a5fd943,4
29790,8af54663_jun.8642202204_e6b62,2a5fd943,4
29791,8af54663_jun.8642202204_e6b62,2a5fd943,4
29792,8af54663_jun.8642202204_e6b62,2a5fd943,2
29793,a56e9608_mart6407202204_70330,0ebf31b8,4
29794,a56e9608_mart6407202204_70330,b104e6e3,3
29795,a56e9608_mart6407202204_70330,9c0bd5c5,3
29796,beb75763_yuki4912202311_e51b5,2a5fd943,5
29797,beb75763_yuki4912202311_e51b5,2a5fd943,2
29798,c43fb757_mei.4740202210_bb7f0,1a95d70a,3
29799,21abe93f_giul3464202310_d8e45,17e9d865,1
29800,21abe93f_giul3464202310_d8e45,17e9d865,5
29801,21abe93f_giul3464202310_d8e45,17e9d865,3
29802,21abe93f_giul3464202310_d8e45,17e9d865,4
29803,21abe93f_giul3464202310_d8e45,17e9d865,2
29804,0982fe8f_amel3901202302_26a30,1a95d70a,1
29805,d2389e43_rahi5455202305_3c289,50a2af0c,3
29806,d2389e43_rahi5455202305_3c289,50a2af0c,5
29807,d2389e43_rahi5455202305_3c289,17e9d865,5
29808,3fce2d99_li.t8187202205_9977f,291a0675,4
29809,3fce2d99_li.t8187202205_9977f,19ec4ac2,3
29810,e0e58e8c_soph3237202312_3a742,1a95d70a,5
29811,ddffdc4d_chen7475202206_7a2fa,48f768e2,4
29812,1fa14475_haru3261202301_eab77,1a95d70a,3
29813,1fa14475_haru3261202301_eab77,9536c472,4
29814,87394c79_mari7212202301_82260,7564f4ea,2
29815,253ac26e_amel0094202305_572d3,1a95d70a,2
29816,253ac26e_amel0094202305_572d3,1a95d70a,2
29817,253ac26e_amel0094202305_572d3,1a95d70a,1
29818,b13e74d6_raj.9768202302_3c3cf,959b82c2,1
29819,b13e74d6_raj.9768202302_3c3cf,067726a7,3
29820,b13e74d6_raj.9768202302_3c3cf,7d4d06d3,3
29821,b13e74d6_raj.9768202302_3c3cf,dd9ae999,3
29822,a804a477_fati0980202205_7f3bb,1a95d70a,2
29823,a804a477_fati0980202205_7f3bb,181fdb70,1
29824,a804a477_fati0980202205_7f3bb,181fdb70,4
29825,a804a477_fati0980202205_7f3bb,aa20b209,1
29826,a804a477_fati0980202205_7f3bb,51046a0e,2
29827,6c433542_ayes4784202211_a4074,ca67756d,5
29828,12a8c22a_giul2059202208_c8c9f,1a95d70a,5
29829,12a8c22a_giul2059202208_c8c9f,1a95d70a,1
29830,12a8c22a_giul2059202208_c8c9f,1a95d70a,2
29831,12a8c22a_giul2059202208_c8c9f,1a95d70a,2
29832,12a8c22a_giul2059202208_c8c9f,1a95d70a,4
29833,1cdf7538_sadi5191202209_b646e,561331c1,1
29834,1cdf7538_sadi5191202209_b646e,1a95d70a,4
29835,1cdf7538_sadi5191202209_b646e,561331c1,5
29836,04e50ef3_ren.2231202305_b22ac,1a95d70a,2
29837,03bcb820_char9257202201_5d9d1,57d64fc4,4
29838,02557df6_char2436202308_4b826,933c7635,1
29839,02557df6_char2436202308_4b826,e882e7ae,1
29840,02557df6_char2436202308_4b826,d9638f65,5
29841,01547c35_oliv4741202204_e9a8c,1a95d70a,3
29842,01547c35_oliv4741202204_e9a8c,1a95d70a,3
29843,01547c35_oliv4741202204_e9a8c,1a95d70a,4
29844,01547c35_oliv4741202204_e9a8c,1a95d70a,2
29845,01547c35_oliv4741202204_e9a8c,1a95d70a,5
29846,06604368_li.t4050202310_88f4b,1a95d70a,4
29847,06604368_li.t4050202310_88f4b,1a95d70a,4
29848,06604368_li.t4050202310_88f4b,1a95d70a,5
29849,06604368_li.t4050202310_88f4b,1a95d70a,3
29850,52c6fd09_mart7870202206_518f4,47520578,2
29851,52c6fd09_mart7870202206_518f4,1a95d70a,5
29852,52c6fd09_mart7870202206_518f4,1a95d70a,3
29853,a1a271d9_ava.4009202211_f2bff,1a95d70a,3
29854,a1a271d9_ava.4009202211_f2bff,1a95d70a,2
29855,a1a271d9_ava.4009202211_f2bff,1a95d70a,5
29856,122146d7_kait8624202301_c6b48,1a95d70a,1
29857,122146d7_kait8624202301_c6b48,1a95d70a,3
29858,44601152_priy1007202209_781f5,1a95d70a,2
29859,44601152_priy1007202209_781f5,1a95d70a,5
29860,44601152_priy1007202209_781f5,1a95d70a,5
29861,44601152_priy1007202209_781f5,1a95d70a,4
29862,44601152_priy1007202209_781f5,1a95d70a,1
29863,b56db7e4_fran5203202310_6685e,2a986032,1
29864,b56db7e4_fran5203202310_6685e,1a95d70a,5
29865,f34e28bb_anja2286202306_24b8d,1a95d70a,5
29866,f34e28bb_anja2286202306_24b8d,1a95d70a,3
29867,f34e28bb_anja2286202306_24b8d,1a95d70a,4
29868,f34e28bb_anja2286202306_24b8d,1a95d70a,2
29869,f34e28bb_anja2286202306_24b8d,1a95d70a,5
29870,ebdf00b5_giul8661202309_ba053,19ec4ac2,3
29871,ebdf00b5_giul8661202309_ba053,249f033a,2
29872,13d2d9c3_soni3774202309_34319,e882e7ae,2
29873,13d2d9c3_soni3774202309_34319,067726a7,2
29874,13d2d9c3_soni3774202309_34319,a0794248,1
29875,e9e75c23_isla7135202302_04f07,1a95d70a,3
29876,e9e75c23_isla7135202302_04f07,1a95d70a,4
29877,e9e75c23_isla7135202302_04f07,1a95d70a,2
29878,e9e75c23_isla7135202302_04f07,1a95d70a,2
29879,e9e75c23_isla7135202302_04f07,1a95d70a,5
29880,175ef4b6_soph5413202204_6cbb0,1a95d70a,3
29881,175ef4b6_soph5413202204_6cbb0,1a95d70a,3
29882,175ef4b6_soph5413202204_6cbb0,1a95d70a,5
29883,175ef4b6_soph5413202204_6cbb0,1a95d70a,1
29884,7d03f75b_char6466202311_9bc8d,f2ca88d3,5
29885,43d2efc2_thom9683202208_6faad,1a95d70a,2
29886,7a0eae98_will3316202305_b16fc,1a95d70a,5
29887,7a0eae98_will3316202305_b16fc,1a95d70a,4
29888,7a0eae98_will3316202305_b16fc,1a95d70a,2
29889,b8ad4558_anja7762202202_f9f42,1a95d70a,3
29890,b8ad4558_anja7762202202_f9f42,1a95d70a,1
29891,b8ad4558_anja7762202202_f9f42,1a95d70a,1
29892,b8ad4558_anja7762202202_f9f42,1a95d70a,1
29893,b8ad4558_anja7762202202_f9f42,1a95d70a,2
29894,588cae8d_sabi4106202201_9817c,1a95d70a,3
29895,588cae8d_sabi4106202201_9817c,1a95d70a,2
29896,588cae8d_sabi4106202201_9817c,1a95d70a,2
29897,aa1eaa37_wei.2516202206_d4a4a,1a95d70a,5
29898,aa1eaa37_wei.2516202206_d4a4a,1a95d70a,3
29899,aa1eaa37_wei.2516202206_d4a4a,1a95d70a,3
29900,2f1cc19d_anna4771202204_d7b86,1a95d70a,3
29901,45854987_noah9267202304_47f2a,1a95d70a,1
29902,07065e3a_mich6436202302_577e2,1a95d70a,3
29903,07065e3a_mich6436202302_577e2,1a95d70a,5
29904,07065e3a_mich6436202302_577e2,1a95d70a,3
29905,07065e3a_mich6436202302_577e2,1a95d70a,5
29906,07065e3a_mich6436202302_577e2,1a95d70a,5
29907,906c5815_ren.8432202212_8002c,1a95d70a,1
29908,906c5815_ren.8432202212_8002c,1a95d70a,2
29909,44b8a556_emma0813202212_50f0d,6ade2513,3
29910,44b8a556_emma0813202212_50f0d,1a95d70a,3
29911,44b8a556_emma0813202212_50f0d,57d64fc4,4
29912,44b8a556_emma0813202212_50f0d,47520578,4
29913,44b8a556_emma0813202212_50f0d,291a0675,2
29914,ebdf00b5_giul8661202309_48875,1a95d70a,5
