session_id,customer_id,login_time,logout_time,device_type,browser,pages_visited,session_duration
4382,cd750f63_ren.4866202303,"2023-10-17 00:00:00","2023-10-17 00:43:00",Tablet,Firefox,13,43
4383,03bcb820_char9257202201,"2023-03-20 00:00:00","2023-03-20 01:27:00",Mobile,Edge,3,87
4384,03bcb820_char9257202201,"2023-06-18 00:00:00","2023-06-18 01:50:00",Mobile,Chrome,18,110
4385,03bcb820_char9257202201,"2023-07-14 00:00:00","2023-07-14 00:18:00",Desktop,Safari,2,18
4386,03bcb820_char9257202201,"2024-02-21 00:00:00","2024-02-21 00:08:00",Tablet,Edge,9,8
4387,03bcb820_char9257202201,"2023-09-09 00:00:00","2023-09-09 00:27:00",Mobile,Edge,9,27
4388,03bcb820_char9257202201,"2023-05-31 00:00:00","2023-05-31 01:23:00",Mobile,Edge,17,83
4389,03bcb820_char9257202201,"2023-01-11 00:00:00","2023-01-11 02:00:00",Tablet,Firefox,11,120
4390,03bcb820_char9257202201,"2023-01-31 00:00:00","2023-01-31 01:14:00",Desktop,Safari,5,74
4391,3040b4a9_mich7065202304,"2023-10-22 00:00:00","2023-10-22 01:23:00",Tablet,Safari,8,83
4392,3040b4a9_mich7065202304,"2023-06-03 00:00:00","2023-06-03 00:33:00",Mobile,Firefox,18,33
4393,3040b4a9_mich7065202304,"2023-12-05 00:00:00","2023-12-05 01:16:00",Mobile,Chrome,20,76
4394,3040b4a9_mich7065202304,"2023-10-05 00:00:00","2023-10-05 01:57:00",Mobile,Edge,13,117
4395,3040b4a9_mich7065202304,"2024-03-25 00:00:00","2024-03-25 00:38:00",Tablet,Safari,10,38
4396,3040b4a9_mich7065202304,"2024-03-26 00:00:00","2024-03-26 01:46:00",Mobile,Chrome,20,106
4397,3040b4a9_mich7065202304,"2024-01-24 00:00:00","2024-01-24 01:32:00",Desktop,Chrome,14,92
4398,3040b4a9_mich7065202304,"2024-03-27 00:00:00","2024-03-27 01:05:00",Desktop,Safari,15,65
4399,3040b4a9_mich7065202304,"2023-03-29 00:00:00","2023-03-29 00:49:00",Mobile,Chrome,16,49
4400,72892b74_soph9351202303,"2024-04-04 00:00:00","2024-04-04 00:21:00",Desktop,Firefox,4,21
4401,72892b74_soph9351202303,"2023-05-24 00:00:00","2023-05-24 01:53:00",Desktop,Edge,18,113
4402,72892b74_soph9351202303,"2023-01-06 00:00:00","2023-01-06 01:56:00",Tablet,Edge,2,116
4403,72892b74_soph9351202303,"2023-03-19 00:00:00","2023-03-19 01:22:00",Mobile,Firefox,13,82
4404,72892b74_soph9351202303,"2023-01-12 00:00:00","2023-01-12 00:11:00",Desktop,Safari,20,11
4405,72892b74_soph9351202303,"2023-06-28 00:00:00","2023-06-28 00:01:00",Desktop,Edge,9,1
4406,5c90d7cd_jack7207202210,"2024-03-22 00:00:00","2024-03-22 00:59:00",Mobile,Safari,12,59
4407,5c90d7cd_jack7207202210,"2024-02-06 00:00:00","2024-02-06 00:31:00",Desktop,Firefox,13,31
4408,83db42af_mich8659202204,"2023-03-05 00:00:00","2023-03-05 00:22:00",Tablet,Safari,11,22
4409,83db42af_mich8659202204,"2023-05-22 00:00:00","2023-05-22 01:45:00",Desktop,Edge,11,105
4410,83db42af_mich8659202204,"2023-09-15 00:00:00","2023-09-15 00:33:00",Desktop,Chrome,17,33
4411,83db42af_mich8659202204,"2024-03-26 00:00:00","2024-03-26 01:48:00",Desktop,Firefox,17,108
4412,83db42af_mich8659202204,"2024-01-10 00:00:00","2024-01-10 01:34:00",Mobile,Chrome,6,94
4413,83db42af_mich8659202204,"2023-11-23 00:00:00","2023-11-23 01:56:00",Tablet,Safari,19,116
4414,83db42af_mich8659202204,"2023-08-14 00:00:00","2023-08-14 00:34:00",Tablet,Safari,12,34
4415,83db42af_mich8659202204,"2024-03-14 00:00:00","2024-03-14 01:59:00",Tablet,Chrome,9,119
4416,be4f59d6_mei.0408202306,"2023-09-13 00:00:00","2023-09-13 00:36:00",Desktop,Edge,1,36
4417,be4f59d6_mei.0408202306,"2023-11-08 00:00:00","2023-11-08 01:15:00",Tablet,Firefox,16,75
4418,be4f59d6_mei.0408202306,"2024-01-11 00:00:00","2024-01-11 02:00:00",Desktop,Chrome,7,120
4419,be4f59d6_mei.0408202306,"2023-08-17 00:00:00","2023-08-17 00:51:00",Tablet,Edge,18,51
4420,be4f59d6_mei.0408202306,"2023-11-30 00:00:00","2023-11-30 00:46:00",Mobile,Edge,2,46
4421,be4f59d6_mei.0408202306,"2024-03-07 00:00:00","2024-03-07 00:50:00",Mobile,Firefox,17,50
4422,be4f59d6_mei.0408202306,"2023-02-13 00:00:00","2023-02-13 00:32:00",Mobile,Safari,18,32
4423,be4f59d6_mei.0408202306,"2024-01-27 00:00:00","2024-01-27 01:19:00",Tablet,Edge,5,79
4424,133c2d46_saku1100202307,"2023-01-01 00:00:00","2023-01-01 00:45:00",Desktop,Edge,6,45
4425,133c2d46_saku1100202307,"2023-04-05 00:00:00","2023-04-05 01:59:00",Tablet,Edge,10,119
4426,133c2d46_saku1100202307,"2023-10-21 00:00:00","2023-10-21 00:30:00",Desktop,Chrome,18,30
4427,133c2d46_saku1100202307,"2023-02-21 00:00:00","2023-02-21 00:52:00",Mobile,Safari,8,52
4428,133c2d46_saku1100202307,"2023-03-12 00:00:00","2023-03-12 00:39:00",Tablet,Edge,13,39
4429,133c2d46_saku1100202307,"2023-08-07 00:00:00","2023-08-07 01:54:00",Tablet,Chrome,9,114
4430,133c2d46_saku1100202307,"2023-12-20 00:00:00","2023-12-20 01:17:00",Tablet,Safari,15,77
4431,133c2d46_saku1100202307,"2023-02-17 00:00:00","2023-02-17 00:13:00",Mobile,Chrome,16,13
4432,133c2d46_saku1100202307,"2023-09-18 00:00:00","2023-09-18 00:36:00",Mobile,Firefox,7,36
4433,a804a477_fati0980202205,"2023-06-29 00:00:00","2023-06-29 00:54:00",Mobile,Edge,5,54
4434,a804a477_fati0980202205,"2024-01-17 00:00:00","2024-01-17 00:05:00",Desktop,Firefox,15,5
4435,a804a477_fati0980202205,"2023-02-09 00:00:00","2023-02-09 01:35:00",Desktop,Safari,5,95
4436,a804a477_fati0980202205,"2023-05-28 00:00:00","2023-05-28 01:18:00",Mobile,Chrome,7,78
4437,a804a477_fati0980202205,"2023-02-06 00:00:00","2023-02-06 01:40:00",Tablet,Edge,12,100
4438,76f96707_neha4694202312,"2023-06-20 00:00:00","2023-06-20 01:44:00",Desktop,Firefox,17,104
4439,14bf2fbb_oliv1697202206,"2023-01-28 00:00:00","2023-01-28 00:12:00",Desktop,Edge,12,12
4440,14bf2fbb_oliv1697202206,"2023-06-27 00:00:00","2023-06-27 00:07:00",Tablet,Edge,12,7
4441,14bf2fbb_oliv1697202206,"2023-06-27 00:00:00","2023-06-27 01:59:00",Tablet,Chrome,19,119
4442,14bf2fbb_oliv1697202206,"2024-04-19 00:00:00","2024-04-19 01:00:00",Tablet,Chrome,14,60
4443,14bf2fbb_oliv1697202206,"2024-04-28 00:00:00","2024-04-28 01:03:00",Tablet,Firefox,20,63
4444,14bf2fbb_oliv1697202206,"2023-06-29 00:00:00","2023-06-29 01:41:00",Mobile,Safari,5,101
4445,14bf2fbb_oliv1697202206,"2023-05-01 00:00:00","2023-05-01 01:58:00",Desktop,Chrome,14,118
4446,14bf2fbb_oliv1697202206,"2023-11-01 00:00:00","2023-11-01 01:05:00",Desktop,Edge,18,65
4447,14bf2fbb_oliv1697202206,"2024-04-29 00:00:00","2024-04-29 00:16:00",Tablet,Safari,20,16
4448,14bf2fbb_oliv1697202206,"2023-08-10 00:00:00","2023-08-10 00:32:00",Desktop,Chrome,14,32
4449,a09c84ef_sabi1040202310,"2023-08-01 00:00:00","2023-08-01 01:26:00",Desktop,Chrome,16,86
4450,a09c84ef_sabi1040202310,"2024-04-19 00:00:00","2024-04-19 00:57:00",Mobile,Edge,1,57
4451,a09c84ef_sabi1040202310,"2023-05-17 00:00:00","2023-05-17 00:40:00",Desktop,Edge,20,40
4452,a09c84ef_sabi1040202310,"2023-06-28 00:00:00","2023-06-28 01:23:00",Tablet,Safari,20,83
4453,a09c84ef_sabi1040202310,"2023-04-20 00:00:00","2023-04-20 01:28:00",Mobile,Edge,19,88
4454,a09c84ef_sabi1040202310,"2023-03-24 00:00:00","2023-03-24 00:48:00",Mobile,Edge,19,48
4455,a09c84ef_sabi1040202310,"2024-03-31 00:00:00","2024-03-31 00:33:00",Tablet,Edge,5,33
4456,fcad7e97_ayes2042202301,"2024-01-30 00:00:00","2024-01-30 01:34:00",Mobile,Safari,14,94
4457,fcad7e97_ayes2042202301,"2023-12-22 00:00:00","2023-12-22 00:21:00",Tablet,Edge,11,21
4458,495ad5ea_ling4012202204,"2023-05-04 00:00:00","2023-05-04 00:57:00",Mobile,Firefox,9,57
4459,495ad5ea_ling4012202204,"2023-02-14 00:00:00","2023-02-14 01:57:00",Tablet,Safari,15,117
4460,495ad5ea_ling4012202204,"2023-07-28 00:00:00","2023-07-28 01:57:00",Tablet,Safari,15,117
4461,495ad5ea_ling4012202204,"2023-08-06 00:00:00","2023-08-06 01:39:00",Mobile,Safari,7,99
4462,e98cfce2_fati8830202309,"2024-04-22 00:00:00","2024-04-22 01:35:00",Tablet,Edge,6,95
4463,e98cfce2_fati8830202309,"2023-07-03 00:00:00","2023-07-03 01:26:00",Desktop,Chrome,7,86
4464,e98cfce2_fati8830202309,"2024-04-28 00:00:00","2024-04-28 01:52:00",Mobile,Edge,3,112
4465,37a3ddbe_hans2179202312,"2024-02-02 00:00:00","2024-02-02 01:33:00",Mobile,Safari,18,93
4466,37a3ddbe_hans2179202312,"2023-02-13 00:00:00","2023-02-13 00:12:00",Mobile,Firefox,15,12
4467,37a3ddbe_hans2179202312,"2023-05-04 00:00:00","2023-05-04 00:01:00",Desktop,Chrome,9,1
4468,37a3ddbe_hans2179202312,"2023-06-17 00:00:00","2023-06-17 01:55:00",Mobile,Edge,4,115
4469,37a3ddbe_hans2179202312,"2024-03-06 00:00:00","2024-03-06 00:51:00",Mobile,Edge,18,51
4470,37a3ddbe_hans2179202312,"2023-12-25 00:00:00","2023-12-25 01:10:00",Mobile,Firefox,3,70
4471,37a3ddbe_hans2179202312,"2024-03-23 00:00:00","2024-03-23 01:50:00",Mobile,Chrome,8,110
4472,8623929d_moni3095202202,"2023-10-18 00:00:00","2023-10-18 01:52:00",Mobile,Edge,14,112
4473,8623929d_moni3095202202,"2024-04-13 00:00:00","2024-04-13 00:59:00",Desktop,Safari,15,59
4474,8623929d_moni3095202202,"2023-10-05 00:00:00","2023-10-05 01:32:00",Tablet,Firefox,19,92
4475,8623929d_moni3095202202,"2024-03-04 00:00:00","2024-03-04 01:27:00",Tablet,Safari,3,87
4476,8623929d_moni3095202202,"2023-11-17 00:00:00","2023-11-17 01:18:00",Tablet,Chrome,10,78
4477,8623929d_moni3095202202,"2024-04-26 00:00:00","2024-04-26 00:13:00",Desktop,Safari,9,13
4478,8623929d_moni3095202202,"2023-12-22 00:00:00","2023-12-22 01:29:00",Desktop,Edge,7,89
4479,30fa05ad_anja8325202309,"2023-06-28 00:00:00","2023-06-28 00:44:00",Desktop,Safari,12,44
4480,30fa05ad_anja8325202309,"2023-12-15 00:00:00","2023-12-15 01:38:00",Desktop,Edge,18,98
4481,30fa05ad_anja8325202309,"2023-06-19 00:00:00","2023-06-19 00:21:00",Mobile,Chrome,3,21
4482,30fa05ad_anja8325202309,"2023-01-05 00:00:00","2023-01-05 00:12:00",Desktop,Chrome,4,12
4483,30fa05ad_anja8325202309,"2023-05-02 00:00:00","2023-05-02 00:10:00",Mobile,Chrome,8,10
4484,30fa05ad_anja8325202309,"2023-11-27 00:00:00","2023-11-27 00:35:00",Mobile,Chrome,15,35
4485,30fa05ad_anja8325202309,"2024-04-02 00:00:00","2024-04-02 01:20:00",Tablet,Chrome,15,80
4486,3f1a283e_ava.7734202204,"2024-03-10 00:00:00","2024-03-10 00:55:00",Desktop,Edge,6,55
4487,3f1a283e_ava.7734202204,"2024-02-26 00:00:00","2024-02-26 01:11:00",Tablet,Chrome,5,71
4488,3f1a283e_ava.7734202204,"2023-12-18 00:00:00","2023-12-18 00:42:00",Desktop,Chrome,8,42
4489,3f1a283e_ava.7734202204,"2023-11-29 00:00:00","2023-11-29 00:23:00",Desktop,Safari,17,23
4490,3f1a283e_ava.7734202204,"2023-10-03 00:00:00","2023-10-03 01:24:00",Desktop,Chrome,10,84
4491,3f1a283e_ava.7734202204,"2023-10-30 00:00:00","2023-10-30 00:30:00",Tablet,Chrome,8,30
4492,3f1a283e_ava.7734202204,"2023-01-26 00:00:00","2023-01-26 01:27:00",Tablet,Edge,9,87
4493,3f1a283e_ava.7734202204,"2023-01-21 00:00:00","2023-01-21 00:04:00",Mobile,Safari,5,4
4494,87a7b793_saku6045202308,"2023-05-18 00:00:00","2023-05-18 01:42:00",Mobile,Edge,7,102
4495,87a7b793_saku6045202308,"2023-08-25 00:00:00","2023-08-25 00:36:00",Tablet,Firefox,4,36
4496,95992687_marc9400202201,"2024-02-05 00:00:00","2024-02-05 01:49:00",Mobile,Firefox,6,109
4497,95992687_marc9400202201,"2023-11-06 00:00:00","2023-11-06 00:20:00",Tablet,Safari,20,20
4498,95992687_marc9400202201,"2023-02-22 00:00:00","2023-02-22 00:30:00",Tablet,Safari,4,30
4499,95992687_marc9400202201,"2023-09-04 00:00:00","2023-09-04 00:27:00",Mobile,Firefox,3,27
4500,4f526f38_rahi9853202305,"2024-03-22 00:00:00","2024-03-22 01:33:00",Mobile,Safari,3,93
4501,4f526f38_rahi9853202305,"2023-05-01 00:00:00","2023-05-01 00:08:00",Mobile,Firefox,16,8
4502,4f526f38_rahi9853202305,"2024-02-07 00:00:00","2024-02-07 00:40:00",Desktop,Chrome,12,40
4503,4f526f38_rahi9853202305,"2024-03-06 00:00:00","2024-03-06 01:10:00",Mobile,Chrome,17,70
4504,4f526f38_rahi9853202305,"2023-10-13 00:00:00","2023-10-13 00:55:00",Tablet,Edge,14,55
4505,4f526f38_rahi9853202305,"2023-03-14 00:00:00","2023-03-14 00:34:00",Mobile,Safari,14,34
4506,843a7970_thom2645202207,"2023-10-23 00:00:00","2023-10-23 00:58:00",Tablet,Firefox,10,58
4507,843a7970_thom2645202207,"2024-03-13 00:00:00","2024-03-13 01:07:00",Desktop,Firefox,11,67
4508,843a7970_thom2645202207,"2023-06-07 00:00:00","2023-06-07 01:56:00",Tablet,Chrome,19,116
4509,843a7970_thom2645202207,"2023-04-04 00:00:00","2023-04-04 01:03:00",Tablet,Chrome,16,63
4510,843a7970_thom2645202207,"2024-02-24 00:00:00","2024-02-24 01:12:00",Mobile,Safari,15,72
4511,843a7970_thom2645202207,"2023-10-18 00:00:00","2023-10-18 01:57:00",Tablet,Safari,13,117
4512,843a7970_thom2645202207,"2023-03-24 00:00:00","2023-03-24 00:59:00",Mobile,Chrome,10,59
4513,7d03f75b_char6466202311,"2023-03-23 00:00:00","2023-03-23 00:33:00",Tablet,Edge,11,33
4514,7d03f75b_char6466202311,"2023-03-19 00:00:00","2023-03-19 01:26:00",Mobile,Firefox,1,86
4515,7d03f75b_char6466202311,"2023-11-24 00:00:00","2023-11-24 01:51:00",Mobile,Safari,6,111
4516,96cb4c5d_sabi2088202311,"2024-01-26 00:00:00","2024-01-26 01:21:00",Tablet,Firefox,14,81
4517,96cb4c5d_sabi2088202311,"2023-07-27 00:00:00","2023-07-27 00:39:00",Desktop,Firefox,9,39
4518,96cb4c5d_sabi2088202311,"2023-03-15 00:00:00","2023-03-15 01:16:00",Mobile,Chrome,17,76
4519,96cb4c5d_sabi2088202311,"2023-09-20 00:00:00","2023-09-20 00:54:00",Tablet,Firefox,11,54
4520,96cb4c5d_sabi2088202311,"2023-05-15 00:00:00","2023-05-15 00:49:00",Tablet,Firefox,15,49
4521,96cb4c5d_sabi2088202311,"2023-06-29 00:00:00","2023-06-29 00:51:00",Desktop,Safari,11,51
4522,96cb4c5d_sabi2088202311,"2023-08-18 00:00:00","2023-08-18 00:05:00",Tablet,Edge,3,5
4523,96cb4c5d_sabi2088202311,"2023-09-03 00:00:00","2023-09-03 00:25:00",Tablet,Chrome,8,25
4524,96cb4c5d_sabi2088202311,"2023-11-06 00:00:00","2023-11-06 00:38:00",Desktop,Chrome,3,38
4525,59e1aa07_wei.7464202206,"2023-02-01 00:00:00","2023-02-01 01:12:00",Tablet,Safari,20,72
4526,59e1aa07_wei.7464202206,"2023-01-05 00:00:00","2023-01-05 01:43:00",Tablet,Safari,13,103
4527,59e1aa07_wei.7464202206,"2023-04-20 00:00:00","2023-04-20 00:45:00",Desktop,Edge,5,45
4528,59e1aa07_wei.7464202206,"2023-09-02 00:00:00","2023-09-02 02:00:00",Tablet,Chrome,4,120
4529,59e1aa07_wei.7464202206,"2023-06-27 00:00:00","2023-06-27 02:00:00",Mobile,Chrome,18,120
4530,59e1aa07_wei.7464202206,"2023-02-16 00:00:00","2023-02-16 00:57:00",Desktop,Firefox,14,57
4531,59e1aa07_wei.7464202206,"2023-06-26 00:00:00","2023-06-26 01:56:00",Desktop,Chrome,4,116
4532,59e1aa07_wei.7464202206,"2023-12-30 00:00:00","2023-12-30 01:39:00",Tablet,Safari,13,99
4533,59e1aa07_wei.7464202206,"2023-02-10 00:00:00","2023-02-10 01:29:00",Desktop,Edge,12,89
4534,8d93f9a9_saku8143202307,"2023-01-05 00:00:00","2023-01-05 01:00:00",Mobile,Safari,3,60
4535,8d93f9a9_saku8143202307,"2023-06-04 00:00:00","2023-06-04 00:05:00",Mobile,Safari,1,5
4536,8d93f9a9_saku8143202307,"2023-01-20 00:00:00","2023-01-20 01:51:00",Desktop,Firefox,18,111
4537,8d93f9a9_saku8143202307,"2024-04-23 00:00:00","2024-04-23 00:13:00",Tablet,Firefox,19,13
4538,8d93f9a9_saku8143202307,"2023-02-01 00:00:00","2023-02-01 00:25:00",Mobile,Firefox,2,25
4539,8d93f9a9_saku8143202307,"2023-07-27 00:00:00","2023-07-27 00:18:00",Tablet,Edge,15,18
4540,8d93f9a9_saku8143202307,"2023-10-06 00:00:00","2023-10-06 00:13:00",Mobile,Chrome,18,13
4541,8d93f9a9_saku8143202307,"2023-02-12 00:00:00","2023-02-12 01:00:00",Mobile,Firefox,6,60
4542,8d93f9a9_saku8143202307,"2023-06-27 00:00:00","2023-06-27 01:19:00",Tablet,Chrome,13,79
4543,8d93f9a9_saku8143202307,"2023-03-18 00:00:00","2023-03-18 00:21:00",Desktop,Safari,8,21
4544,9842f670_soni2424202306,"2023-08-15 00:00:00","2023-08-15 01:49:00",Tablet,Firefox,18,109
4545,9842f670_soni2424202306,"2023-02-26 00:00:00","2023-02-26 00:30:00",Desktop,Firefox,14,30
4546,9842f670_soni2424202306,"2024-02-18 00:00:00","2024-02-18 01:11:00",Mobile,Edge,13,71
4547,9842f670_soni2424202306,"2023-11-24 00:00:00","2023-11-24 00:42:00",Mobile,Firefox,14,42
4548,9842f670_soni2424202306,"2023-02-25 00:00:00","2023-02-25 00:05:00",Desktop,Safari,19,5
4549,9842f670_soni2424202306,"2024-02-28 00:00:00","2024-02-28 01:58:00",Tablet,Edge,19,118
4550,5cd2b8ea_andr8260202307,"2023-01-08 00:00:00","2023-01-08 00:40:00",Tablet,Chrome,20,40
4551,5cd2b8ea_andr8260202307,"2024-04-20 00:00:00","2024-04-20 00:04:00",Tablet,Edge,10,4
4552,5cd2b8ea_andr8260202307,"2023-08-16 00:00:00","2023-08-16 00:38:00",Mobile,Edge,7,38
4553,5cd2b8ea_andr8260202307,"2023-02-13 00:00:00","2023-02-13 00:11:00",Tablet,Firefox,6,11
4554,5cd2b8ea_andr8260202307,"2023-04-14 00:00:00","2023-04-14 00:37:00",Tablet,Edge,3,37
4555,5cd2b8ea_andr8260202307,"2023-08-21 00:00:00","2023-08-21 01:11:00",Desktop,Firefox,19,71
4556,5cd2b8ea_andr8260202307,"2023-09-20 00:00:00","2023-09-20 00:06:00",Tablet,Edge,9,6
4557,5cd2b8ea_andr8260202307,"2024-04-29 00:00:00","2024-04-29 01:12:00",Tablet,Edge,17,72
4558,5cd2b8ea_andr8260202307,"2024-03-27 00:00:00","2024-03-27 00:46:00",Desktop,Firefox,5,46
4559,6431e63e_rahu2751202207,"2023-11-27 00:00:00","2023-11-27 00:35:00",Mobile,Firefox,2,35
4560,6431e63e_rahu2751202207,"2023-04-18 00:00:00","2023-04-18 01:56:00",Tablet,Chrome,17,116
4561,6431e63e_rahu2751202207,"2023-08-13 00:00:00","2023-08-13 00:02:00",Mobile,Edge,16,2
4562,6431e63e_rahu2751202207,"2023-08-22 00:00:00","2023-08-22 00:34:00",Mobile,Chrome,19,34
4563,6431e63e_rahu2751202207,"2023-01-24 00:00:00","2023-01-24 01:21:00",Tablet,Safari,14,81
4564,6431e63e_rahu2751202207,"2023-01-20 00:00:00","2023-01-20 01:10:00",Tablet,Edge,15,70
4565,6431e63e_rahu2751202207,"2024-01-10 00:00:00","2024-01-10 00:54:00",Desktop,Chrome,12,54
4566,6431e63e_rahu2751202207,"2023-09-08 00:00:00","2023-09-08 00:59:00",Mobile,Chrome,11,59
4567,6431e63e_rahu2751202207,"2023-06-30 00:00:00","2023-06-30 01:00:00",Mobile,Chrome,6,60
4568,f2469ff6_kari4402202311,"2023-11-29 00:00:00","2023-11-29 01:12:00",Desktop,Edge,18,72
4569,808fdf92_sabi5016202306,"2024-02-01 00:00:00","2024-02-01 00:42:00",Mobile,Chrome,9,42
4570,808fdf92_sabi5016202306,"2023-12-09 00:00:00","2023-12-09 01:42:00",Tablet,Edge,11,102
4571,808fdf92_sabi5016202306,"2024-03-29 00:00:00","2024-03-29 00:49:00",Mobile,Firefox,16,49
4572,808fdf92_sabi5016202306,"2023-03-13 00:00:00","2023-03-13 00:40:00",Tablet,Edge,4,40
4573,a0ca3f93_moni1134202212,"2023-06-02 00:00:00","2023-06-02 01:42:00",Mobile,Edge,17,102
4574,a0ca3f93_moni1134202212,"2023-03-31 00:00:00","2023-03-31 00:06:00",Mobile,Chrome,3,6
4575,394d5be2_andr3574202206,"2024-01-03 00:00:00","2024-01-03 01:06:00",Desktop,Safari,8,66
4576,394d5be2_andr3574202206,"2024-02-12 00:00:00","2024-02-12 02:00:00",Desktop,Chrome,10,120
4577,394d5be2_andr3574202206,"2023-03-17 00:00:00","2023-03-17 01:05:00",Mobile,Edge,12,65
4578,394d5be2_andr3574202206,"2023-11-08 00:00:00","2023-11-08 00:23:00",Tablet,Safari,7,23
4579,394d5be2_andr3574202206,"2024-01-11 00:00:00","2024-01-11 00:52:00",Mobile,Firefox,5,52
4580,394d5be2_andr3574202206,"2023-11-28 00:00:00","2023-11-28 00:12:00",Desktop,Chrome,18,12
4581,394d5be2_andr3574202206,"2023-10-12 00:00:00","2023-10-12 00:51:00",Mobile,Firefox,1,51
4582,394d5be2_andr3574202206,"2024-01-04 00:00:00","2024-01-04 01:11:00",Desktop,Chrome,9,71
4583,1c1df143_fran0575202206,"2024-03-11 00:00:00","2024-03-11 01:14:00",Desktop,Firefox,19,74
4584,1c1df143_fran0575202206,"2024-04-02 00:00:00","2024-04-02 01:08:00",Tablet,Edge,19,68
4585,1c1df143_fran0575202206,"2024-04-04 00:00:00","2024-04-04 01:46:00",Tablet,Safari,19,106
4586,1c1df143_fran0575202206,"2023-03-31 00:00:00","2023-03-31 00:45:00",Mobile,Firefox,15,45
4587,911969a8_ales0448202310,"2023-01-27 00:00:00","2023-01-27 00:56:00",Tablet,Edge,12,56
4588,911969a8_ales0448202310,"2023-03-01 00:00:00","2023-03-01 01:57:00",Tablet,Edge,10,117
4589,911969a8_ales0448202310,"2024-03-15 00:00:00","2024-03-15 00:43:00",Mobile,Edge,3,43
4590,9cae60c8_kama6767202308,"2023-12-14 00:00:00","2023-12-14 01:36:00",Tablet,Firefox,7,96
4591,9cae60c8_kama6767202308,"2023-04-06 00:00:00","2023-04-06 00:16:00",Desktop,Edge,18,16
4592,9cae60c8_kama6767202308,"2024-03-06 00:00:00","2024-03-06 00:31:00",Tablet,Safari,15,31
4593,9cae60c8_kama6767202308,"2024-03-13 00:00:00","2024-03-13 00:41:00",Tablet,Chrome,13,41
4594,9cae60c8_kama6767202308,"2024-04-16 00:00:00","2024-04-16 01:34:00",Tablet,Safari,20,94
4595,9cae60c8_kama6767202308,"2024-03-29 00:00:00","2024-03-29 01:33:00",Mobile,Chrome,4,93
4596,9cae60c8_kama6767202308,"2023-09-23 00:00:00","2023-09-23 00:23:00",Mobile,Chrome,20,23
4597,d662cf51_thom2830202309,"2023-04-02 00:00:00","2023-04-02 01:11:00",Mobile,Safari,5,71
4598,d662cf51_thom2830202309,"2023-03-21 00:00:00","2023-03-21 01:59:00",Tablet,Edge,11,119
4599,d662cf51_thom2830202309,"2023-11-25 00:00:00","2023-11-25 00:05:00",Desktop,Safari,17,5
4600,d662cf51_thom2830202309,"2023-01-13 00:00:00","2023-01-13 00:39:00",Desktop,Safari,8,39
4601,9e83eefa_jaha3180202311,"2023-08-14 00:00:00","2023-08-14 01:22:00",Mobile,Edge,7,82
4602,9e83eefa_jaha3180202311,"2024-01-03 00:00:00","2024-01-03 01:56:00",Tablet,Firefox,8,116
4603,9e83eefa_jaha3180202311,"2023-05-17 00:00:00","2023-05-17 00:18:00",Tablet,Safari,17,18
4604,9e83eefa_jaha3180202311,"2023-10-27 00:00:00","2023-10-27 00:19:00",Mobile,Chrome,18,19
4605,a699ea30_rahu4592202301,"2023-08-28 00:00:00","2023-08-28 01:52:00",Tablet,Edge,12,112
4606,a699ea30_rahu4592202301,"2023-06-05 00:00:00","2023-06-05 00:13:00",Desktop,Safari,20,13
4607,a699ea30_rahu4592202301,"2023-05-15 00:00:00","2023-05-15 01:58:00",Mobile,Firefox,17,118
4608,a699ea30_rahu4592202301,"2023-07-19 00:00:00","2023-07-19 01:04:00",Tablet,Edge,13,64
4609,a699ea30_rahu4592202301,"2023-04-23 00:00:00","2023-04-23 00:33:00",Tablet,Safari,3,33
4610,a699ea30_rahu4592202301,"2023-08-17 00:00:00","2023-08-17 00:05:00",Desktop,Chrome,11,5
4611,a699ea30_rahu4592202301,"2023-04-07 00:00:00","2023-04-07 00:34:00",Tablet,Firefox,13,34
4612,3fecacb5_sofi4839202306,"2024-01-18 00:00:00","2024-01-18 00:17:00",Mobile,Edge,13,17
4613,3fecacb5_sofi4839202306,"2023-01-01 00:00:00","2023-01-01 00:31:00",Desktop,Safari,7,31
4614,3fecacb5_sofi4839202306,"2023-09-21 00:00:00","2023-09-21 01:37:00",Tablet,Chrome,9,97
4615,3fecacb5_sofi4839202306,"2023-08-30 00:00:00","2023-08-30 00:03:00",Mobile,Firefox,2,3
4616,3fecacb5_sofi4839202306,"2023-10-04 00:00:00","2023-10-04 01:10:00",Tablet,Chrome,19,70
4617,3fecacb5_sofi4839202306,"2023-06-04 00:00:00","2023-06-04 02:00:00",Tablet,Firefox,18,120
4618,3fecacb5_sofi4839202306,"2023-09-02 00:00:00","2023-09-02 00:28:00",Desktop,Chrome,5,28
4619,3fecacb5_sofi4839202306,"2023-01-10 00:00:00","2023-01-10 01:41:00",Tablet,Chrome,20,101
4620,1e51a2a3_mich2573202208,"2023-09-01 00:00:00","2023-09-01 01:53:00",Tablet,Chrome,2,113
4621,0b532ebf_luca1027202310,"2023-02-17 00:00:00","2023-02-17 01:07:00",Desktop,Edge,16,67
4622,0b532ebf_luca1027202310,"2023-07-14 00:00:00","2023-07-14 01:27:00",Tablet,Chrome,1,87
4623,302dc77e_yuki9005202307,"2023-11-13 00:00:00","2023-11-13 00:17:00",Mobile,Edge,18,17
4624,302dc77e_yuki9005202307,"2023-04-25 00:00:00","2023-04-25 02:00:00",Mobile,Safari,7,120
